drug,condition,rating,has_pred_adr,adr_count,predicted_adrs_str
Azelaic acid,Rosacea,10,False,0,none
Ethinyl estradiol / levonorgestrel,Birth Control,4,True,3,"noticed, acne, noticed"
Lyrica,Pain,9,True,2,"pain, pain"
Orlistat,Obesity,1,False,0,none
Ortho Evra,Birth Control,9,True,2,"painful, stick"
Tramadol,Back Pain,3,False,0,none
Quasense,Birth Control,5,True,2,"headache, headache"
Dexilant,Barrett's Esophagus,7,True,3,"gagging, vomiting, dys"
Duloxetine,Chronic Fatigue Syndrome,1,False,0,none
Gildess Fe 1.5 / 30,Birth Control,10,False,0,none
Seroquel,Schizoaffective Disorde,9,False,0,none
Sharobel,Birth Control,2,False,0,none
Xarelto,Pulmonary Embolism,8,True,2,"massive, sweating"
Testosterone,"Hypogonadism, Male",7,False,0,none
Iressa,Non-Small Cell Lung Cance,10,True,1,rash
Ethinyl estradiol / norethindrone,Menstrual Disorders,5,True,2,"migra, headache"
Rituximab,Rheumatoid Arthritis,8,True,1,inflammation
Duloxetine,Depression,1,True,1,insomnia
Provigil,Narcolepsy,5,True,2,"narcolepsy, fall"
Denosumab,Osteoporosis,10,True,1,falling
Microgestin Fe 1 / 20,Birth Control,5,True,1,nausea
Implanon,Birth Control,1,True,5,"pain, mood swings, depression, anxiety, blisters"
Olanzapine,Obsessive Compulsive Disorde,10,True,1,obsessive thoughts
Depo-Provera,5</span> users found this comment helpful.,1,True,1,acne
Plan B,Emergency Contraception,10,True,2,"depression, headaches"
Escitalopram,Generalized Anxiety Disorde,8,True,4,"stress, anxiety disorder, depression, anxiety"
Fingolimod,Multiple Sclerosis,2,False,0,none
Invokana,"Diabetes, Type 2",10,False,0,none
Ethinyl estradiol / norethindrone,Birth Control,9,True,2,"nausea, upset stomach"
Levonorgestrel,Birth Control,9,True,1,pain
Skyla,Birth Control,5,False,0,none
Adapalene / benzoyl peroxide,Acne,9,True,2,"acne, acne"
Estradiol,Not Listed / Othe,6,True,2,"sticking, falling"
Restoril,Insomnia,4,False,0,none
Duac,Acne,9,True,1,acne
Etonogestrel,Birth Control,9,True,1,mood swings
Xolair,Urticaria,8,True,4,"welts, welts, dramatically, angioedema"
Lorcaserin,Obesity,10,True,1,noticed
Aviane,Birth Control,7,True,2,"stress, acne"
Venlafaxine,Depression,1,False,0,none
Hyaluronan,Osteoarthritis,1,True,2,"pain, surgery"
Varenicline,Smoking Cessation,10,False,0,none
Alfuzosin,Benign Prostatic Hyperplasia,7,False,0,none
Atenolol,Migraine Prevention,10,True,2,"migraines, migra"
GoLYTELY,Bowel Preparation,9,False,0,none
Modafinil,Depression,9,True,1,depression
Implanon,Birth Control,8,True,1,headaches
Tradjenta,"Diabetes, Type 2",8,False,0,none
Xolair,"Asthma, Maintenance",10,True,2,"asthma, participate"
Losartan,High Blood Pressure,8,True,4,"in, angioedema, abdominal pain, angioedema"
Ethinyl estradiol / etonogestrel,Birth Control,7,False,0,none
Medroxyprogesterone,Amenorrhea,10,False,0,none
Tamsulosin,Urinary Tract Stones,6,True,1,pain
Bupropion,Bipolar Disorde,9,False,0,none
Gianvi,Birth Control,10,True,1,worry
Copaxone,Multiple Sclerosis,9,False,0,none
Disulfiram,Alcohol Dependence,10,False,0,none
Fluoxetine,Depression,7,False,0,none
Clindamycin,Bacterial Infection,10,True,4,"abscess, swelling, abscess, particular"
Janumet,"Diabetes, Type 2",10,False,0,none
Hecoria,"Organ Transplant, Rejection Prophylaxis",10,True,2,"secondary, infection"
Tramadol,Depression,9,True,2,"leg, pain"
Lidex,Psoriasis,10,True,1,psoriasis
Vardenafil,Erectile Dysfunction,10,True,1,frustration
Duloxetine,Anxiety,8,False,0,none
Xanax,Depression,10,True,2,"depression, anxiety"
Paroxetine,Hot Flashes,1,False,0,none
Mirena,Birth Control,9,True,1,acne
Amlodipine / telmisartan,High Blood Pressure,6,False,0,none
Ethinyl estradiol / norgestimate,Birth Control,4,True,1,depression
Saxenda,Obesity,10,False,0,none
Chateal,Birth Control,10,True,1,noticed
Fetzima,Depression,1,True,2,"dry eyes, glaucoma"
Bupropion,ADHD,8,False,0,none
Skyla,Birth Control,9,True,1,painful
Buprenorphine / naloxone,Opiate Dependence,10,False,0,none
Naproxen,Pain,4,True,4,"chronic, pain, accident, pain"
Sertraline,Social Anxiety Disorde,10,True,6,"anxiety, depression, nausea, dizziness, migra, depression"
Drospirenone / ethinyl estradiol,Birth Control,9,True,2,"bladder, infections"
Asenapine,Bipolar Disorde,1,True,2,"agitation, depression"
Divalproex sodium,Epilepsy,8,True,3,"epilepsy, epilepsy, drowsiness"
Locoid Lipocream,Eczema,9,False,0,none
Ethinyl estradiol / norethindrone,Abnormal Uterine Bleeding,7,True,4,"ovarian, cysts, pain, cystsysts"
Metoprolol,High Blood Pressure,1,False,0,none
Desvenlafaxine,Depression,1,True,1,depression
Nexplanon,Birth Control,4,True,1,pregnancy
Mirena,Birth Control,9,False,0,none
Diclofenac,Osteoarthritis,10,True,3,"arthritis, stiffness, muscle spasms"
Enbrel,Psoriasis,10,False,0,none
Etonogestrel,Birth Control,1,True,4,"headache, anxiety, depression, painful"
Yaz,Premenstrual Dysphoric Disorde,8,True,1,mi
Microgestin Fe 1.5 / 30,Birth Control,10,True,1,cleared
Ledipasvir / sofosbuvir,Hepatitis C,10,False,0,none
Citalopram,Anxiety and Stress,1,True,2,"anxiety, anxiety attacks"
Triamcinolone,Lichen Planus,1,False,0,none
Lorazepam,Status Epilepticus,5,True,5,"partial seizure, withdrawal symptoms, nightmares, nausea, exhaustion"
Liraglutide,"Diabetes, Type 2",10,False,0,none
Trintellix,17</span> users found this comment helpful.,1,False,0,none
Vidaza,Myelodysplastic Syndrome,1,False,0,none
Phentermine,Weight Loss,10,False,0,none
Pregabalin,Neuropathic Pain,7,True,2,"burning, pain"
Oxytrol,Overactive Bladde,10,True,1,incontinence
Atropine / hyoscyamine / phenobarbital / scopolamine,Irritable Bowel Syndrome,10,True,2,"nausea, vertigo"
Pegloticase,Gout,9,False,0,none
Pentasa,"Crohn's Disease, Maintenance",8,True,1,migra
Hydrocortisone,Eczema,9,False,0,none
Quetiapine,Bipolar Disorde,9,True,2,"depression, manic episodes"
Hydroxyzine,Allergies,8,True,1,pain
Gamunex-C,Primary Immunodeficiency Syndrome,10,False,0,none
Viberzi,Irritable Bowel Syndrome,8,True,4,"loose stool, stress, scared, accident"
Lisdexamfetamine,ADHD,8,True,2,"anxiety, depression"
Linzess,"Constipation, Chronic",10,True,2,"constipation, gastro"
Copper,Birth Control,10,False,0,none
Phentermine,Weight Loss,10,False,0,none
Soma,Muscle Spasm,10,False,0,none
Benzoyl peroxide / clindamycin,Acne,9,False,0,none
Sumatriptan,Migraine,10,True,1,tension
Doxycycline,Acne,9,True,2,"pimples, cysts"
Metformin,"Diabetes, Type 2",1,True,1,pain
Clonidine,Opiate Withdrawal,10,False,0,none
Medroxyprogesterone,Abnormal Uterine Bleeding,1,False,0,none
Irbesartan,High Blood Pressure,1,True,1,coma
Oseltamivir,Influenza,5,True,2,"insomnia, short periods"
Ivermectin,Rosacea,10,True,1,rosacea
Modafinil,Obstructive Sleep Apnea/Hypopnea Syndrome,8,False,0,none
Victoza,"Diabetes, Type 2",10,False,0,none
Dramamine II,Vertig,9,False,0,none
Prandin,"Diabetes, Type 2",10,False,0,none
Venlafaxine,Depression,10,True,1,depression
Phentermine,Weight Loss,10,True,1,mouth and
Divalproex sodium,Bipolar Disorde,6,False,0,none
Aubra,Birth Control,6,True,1,progesterone
Vyvanse,ADHD,10,False,0,none
Valtrex,Cold Sores,10,False,0,none
Esomeprazole,Erosive Esophagitis,9,False,0,none
Levonorgestrel,Birth Control,9,True,1,painful
Levonorgestrel,Emergency Contraception,9,True,3,"nausea, stress, swings ch"
Qsymia,Weight Loss,10,False,0,none
Trintellix,Depression,9,True,4,"tragedies, depression, anxiety, apathy"
Omeprazole,GERD,8,True,2,"gas, burning"
Bupropion,ADHD,10,True,3,"depression, anxiety, noticed"
Ritalin,ADHD,5,False,0,none
Vicodin HP,Pain,10,True,3,"pain, pain, injury"
Klonopin,Panic Disorde,10,True,2,"anxiety, dizziness"
Belviq,Obesity,10,True,1,lymphangiomatosis
Maxalt-MLT,Migraine,9,True,5,"noticed, dizziness, burning, pain, migra"
Exenatide,"Diabetes, Type 2",8,True,3,"nervousness, adverse reactions, hunger"
Olmesartan,High Blood Pressure,8,True,1,dizziness
Bupropion,Smoking Cessation,10,True,2,"agitation, withdrawal symptoms"
Zofran,Nausea/Vomiting,9,True,4,"particularly, nausea, nausea, pain"
Levetiracetam,Seizures,3,True,2,"epilepsy, frustration"
Implanon,Birth Control,10,True,2,"burn, noticed"
Nexplanon,Birth Control,1,True,1,sweating
Methadone,Chronic Pain,10,True,3,"chronic, pain, scoliosis"
Zoloft,Depression,9,True,2,"panic attack, stress"
Plan B,Emergency Contraception,4,True,2,"fatigue, scared"
Levonorgestrel,Emergency Contraception,1,False,0,none
Cefzil,Sinusitis,10,True,2,"infections, infection"
Loteprednol,Seasonal Allergic Conjunctivitis,10,True,6,"eye, pain, burning, crying, swelling, burning"
Vimpat,Seizures,10,True,1,noticed
Combivent,"COPD, Maintenance",6,True,1,burning
Betamethasone / calcipotriene,Psoriasis,10,True,1,psoriasis
Next Choice,Emergency Contraception,8,True,5,"pregnancy, dizziness, nausea, breast, tenderness"
Aspirin / caffeine,Pain,10,True,4,"pain, teacher, ache, pains"
Cipro,Urinary Tract Infection,10,True,2,"urinary tract, infections"
Parnate,Depression,10,True,3,"insomnia, anxiety, drowsiness"
Nexplanon,Birth Control,9,False,0,none
Isotretinoin,Acne,10,True,3,"acne, acne, topic"
Medroxyprogesterone,Abnormal Uterine Bleeding,1,False,0,none
Ethinyl estradiol / norgestimate,Birth Control,4,True,4,"acne, urinary tract, infection, stressed"
Buprenorphine / naloxone,Opiate Dependence,1,False,0,none
Pyridostigmine,Myasthenia Gravis,8,True,1,myasthenia g
Nifedipine,Raynaud's Syndrome,1,True,2,"rash, burning"
Phendimetrazine,Obesity,10,True,1,asth
Hycodan,Cough,9,True,2,"cough, coughing"
Milnacipran,ibromyalgia,6,True,4,"fibromyalgia, nausea, dizziness, palpit"
Etonogestrel,Birth Control,6,False,0,none
Raloxifene,Osteoporosis,1,True,5,"burning, urinary, incontinence, bladder, infection"
Quinapril,High Blood Pressure,7,True,1,cough
Desvenlafaxine,Post Traumatic Stress Disorde,9,True,1,panic attacks
Adipex-P,Weight Loss,8,False,0,none
Drospirenone / ethinyl estradiol / levomefolate calcium,Birth Control,7,False,0,none
Propranolol,mance Anxiety,10,True,1,anxiety
Hylan g-f 20,Osteoarthritis,2,True,2,"pain, pain"
Magnesium sulfate / potassium sulfate / sodium sulfate,Bowel Preparation,8,True,1,burning
Acetaminophen / hydrocodone,Back Pain,4,True,1,pain
Methadone,Opiate Withdrawal,10,True,1,dehydration
NeutraSal,Xerostomia,6,False,0,none
Bupropion,Major Depressive Disorde,10,True,2,"anxiety, headache"
Oxybutynin,Hyperhidrosis,10,True,2,"sweating, dizzi"
Liraglutide,Obesity,10,True,1,sickness
Lamotrigine,Seizure Prevention,6,False,0,none
Sacubitril / valsartan,Heart Failure,1,False,0,none
Varenicline,Smoking Cessation,1,True,1,notice
Belviq,Obesity,10,True,1,obesity
Ethinyl estradiol / etonogestrel,Birth Control,3,True,1,headache
Olanzapine,Obsessive Compulsive Disorde,9,True,2,"anxiety, depression"
Oxycodone,Pain,10,True,4,"chronic, pain, painful, osteoarthritis"
Acetaminophen / hydrocodone,Pain,8,True,2,"herniated, withdrawal symptoms"
Contrave,Obesity,1,False,0,none
Toprol-XL,High Blood Pressure,5,True,3,"fatigue, pain, painful"
Etonogestrel,Birth Control,9,True,1,noticed
Ethinyl estradiol / levonorgestrel,Birth Control,7,True,1,acne
Clarithromycin,Bronchitis,2,True,3,"ear, infection, pain"
Adipex-P,Weight Loss,6,True,1,stress
Nexplanon,Birth Control,10,True,3,"pain, mood swings, noticed"
Pristiq,Depression,1,True,1,depression
Citalopram,Depression,3,True,3,"noticeable, mood swings, upset stomach"
Sertraline,Depression,7,True,2,"depression, anxiety"
Nortriptyline,Migraine Prevention,10,True,4,"headache, headache, headache, discomfort"
Implanon,Birth Control,1,False,0,none
Clonazepam,Anxiety,9,True,3,"agoraphobia, panic attacks, anxiety"
Acetaminophen / hydrocodone,Pain,9,True,4,"pain, pain, particular, nausea"
Ethinyl estradiol / levonorgestrel,Endometriosis,3,True,1,endometriosis
Aviane,Birth Control,5,False,0,none
Trintellix,Major Depressive Disorde,5,True,2,"noticed, nausea"
Implanon,Birth Control,1,True,1,mood swings
Sertraline,Depression,3,False,0,none
Donnatal,Irritable Bowel Syndrome,9,True,2,"pains, gas"
Isotretinoin,Acne,4,True,8,"acne, topic, antibiotics, acne, practically, cystic, acne, blistering"
Adderall,ADHD,5,False,0,none
Clonazepam,Anxiety,10,False,0,none
Requip,Periodic Limb Movement Disorde,9,True,2,"fall, nightmares"
Benzonatate,Cough,10,True,2,"cough, cough"
Liraglutide,Weight Loss,3,False,0,none
Magnesium citrate,Constipation,9,True,1,painful
Rabeprazole,GERD,10,False,0,none
Gabapentin,Anxiety,8,True,5,"anxiety, depression, anxiety, depression, depression"
Tapentadol,Pain,9,True,3,"surgery, pain, mouth is"
Efinaconazole,"Onychomycosis, Toenail",3,True,1,onychomycosis
Thyroid desiccated,Underactive Thyroid,10,True,1,hypothyroidism
Fluocinolone / hydroquinone / tretinoin,Melasma,9,False,0,none
Etonogestrel,Birth Control,9,False,0,none
Bisacodyl,Constipation,2,True,5,"abdominal, pain, pain, vomiting, unwell"
Celexa,Depression,6,True,1,insomnia
Lurasidone,Bipolar Disorde,1,True,1,depression
Doxylamine,Insomnia,10,True,2,"menopause, falling"
Contrave,Weight Loss,1,True,5,"nausea, motion, sickness, dizziness, nausea"
Etonogestrel,Birth Control,9,False,0,none
Copper,Birth Control,10,False,0,none
Bupropion,Major Depressive Disorde,10,False,0,none
Alprazolam,Tinnitus,10,False,0,none
Risperidone,Bipolar Disorde,3,False,0,none
Microgestin Fe 1 / 20,Birth Control,6,True,3,"acne, pregnancy, scare"
Abilify,Depression,10,True,1,fall
Farxiga,"Diabetes, Type 2",5,False,0,none
Nexplanon,Birth Control,1,True,3,"painful, depression, anxietyn"
Lamotrigine,Anxiety,4,True,6,"noticed, anxiety, oive r, depressed mood, sedation, depressed mood"
Belsomra,Insomnia,1,True,1,fall
Oxcarbazepine,Bipolar Disorde,6,False,0,none
Adapalene,Acne,10,True,3,"acne, pimples, cyst"
Lo Loestrin Fe,Birth Control,1,False,0,none
Tylenol with Codeine #3,Pain,2,True,3,"pain, pain, toothache"
Remicade,Ulcerative Colitis,10,True,1,surgery
Losartan,High Blood Pressure,10,True,3,"dizziness, nausea, some"
Armodafinil,Hypersomnia,5,True,1,hyper
Clonazepam,Anxiety,1,True,1,rage
Benzonatate,Cough,10,False,0,none
Lyrica,Neuropathic Pain,7,True,2,"spine, injury"
Omeprazole,GERD,10,True,1,dangerously
Venlafaxine,Depression,1,False,0,none
Rizatriptan,Migraine,10,True,2,"headache, migra"
Ethinyl estradiol / norgestimate,Birth Control,10,True,1,pain
Effexor XR,Anxiety,9,True,3,"anxiety, anxiety, anxiety"
Lorcaserin,Weight Loss,10,True,4,"fatigue, dry mouth, dry mouth, fatigue"
Phentermine,Weight Loss,10,False,0,none
Tadalafil,Erectile Dysfunction,5,False,0,none
Fesoterodine,Overactive Bladde,8,True,1,constipation
Tramadol,ibromyalgia,1,True,3,"migra, fibromyalgia, pain"
Skyla,Birth Control,9,True,1,pregnancy
Ethinyl estradiol / levonorgestrel,Birth Control,1,True,2,"crying, acne"
Duloxetine,Depression,8,False,0,none
Hydroxyzine,Anxiety,4,True,3,"anxiety, depression, worry"
Primidone,Benign Essential Trem,4,False,0,none
Fentanyl,Pain,9,False,0,none
Spironolactone,Acne,9,True,1,acne
Suboxone,Opiate Dependence,4,False,0,none
Acamprosate,Alcohol Dependence,10,False,0,none
Phentermine,Weight Loss,3,True,2,"constipation, dizziness"
Plaquenil,Rheumatoid Arthritis,7,True,1,inflammation
Rocephin,Urinary Tract Infection,10,True,1,bronchitis
Venlafaxine,Depression,1,True,5,"menopause, depression, menope, panic attacks, depression"
VESIcare,Overactive Bladde,7,True,1,fatigue
Adipex-P,Weight Loss,10,True,1,nausea
Etonogestrel,Birth Control,5,True,1,worry
Suvorexant,Insomnia,1,True,2,"nightmares, fall"
Parnate,Depression,10,True,2,"depression, anxiety"
Qvar,"Asthma, Maintenance",3,False,0,none
Etonogestrel,Birth Control,3,True,2,"migra, headache"
Nebivolol,High Blood Pressure,10,False,0,none
Tadalafil,Benign Prostatic Hyperplasia,10,True,1,burning
Pyridostigmine,Myasthenia Gravis,10,False,0,none
Buspirone,Anxiety,1,True,2,"anxiety, panic attacks"
Belsomra,Insomnia,1,False,0,none
Drospirenone / ethinyl estradiol / levomefolate calcium,Acne,10,True,2,"depression, mood swings"
Bydureon,"Diabetes, Type 2",2,False,0,none
Levonorgestrel,Birth Control,2,True,2,"increased appetite, fatigue swings"
Norco,Pain,10,True,2,"pain, painful"
Ethinyl estradiol / norgestimate,Birth Control,10,True,1,acne
Norethindrone,Endometriosis,2,True,3,"migra, pain, migra"
Butrans,Chronic Pain,8,True,2,"pain, fibromyalgia"
Ethinyl estradiol / levonorgestrel,Birth Control,5,False,0,none
Loestrin 24 Fe,0</span> users found this comment helpful.,4,True,2,"acne, noticeable"
Chantix,Smoking Cessation,9,False,0,none
Xyzal,Allergies,9,True,1,drowsiness
Ethinyl estradiol / levonorgestrel,Polycystic Ovary Syndrome,7,False,0,none
Bupropion / naltrexone,Weight Loss,5,True,2,"headaches, stomachaches"
Copper,Birth Control,9,True,1,painful
Depo-Provera,Abnormal Uterine Bleeding,1,True,2,"painful, painful"
Celebrex,Pain,1,True,3,"burn, pain, burn"
Lo Loestrin Fe,Birth Control,8,False,0,none
Ethinyl estradiol / norethindrone,Birth Control,5,True,1,headache
Bupropion,Depression,10,True,3,"depression, depression, depression"
Abiraterone,Prostate Cance,10,True,1,anxiety
Meperidine,Pain,9,True,4,"bladder, pain, migra, headache"
Microgestin Fe 1 / 20,Birth Control,9,False,0,none
Dextromethorphan,Cough,1,True,4,"bronchitis, coughing, cough, stomach cramps"
Copper,Birth Control,10,True,1,painful
Hydrocodone,Pain,3,True,2,"headache, nausea"
Tamsulosin,Urinary Tract Stones,10,True,1,drowsiness
Phentermine,Obesity,10,False,0,none
Gemzar,Pancreatic Cance,7,True,1,pancre cancer
Linzess,Irritable Bowel Syndrome,8,True,1,dehydration
Amitriptyline,Interstitial Cystitis,7,False,0,none
Levonorgestrel,Birth Control,3,False,0,none
Nexplanon,Birth Control,7,True,1,painful
Zolpimist,Insomnia,10,False,0,none
Flomax,Urinary Tract Stones,9,True,3,"discomfort, pain, pain"
Zofran,Nausea/Vomiting,1,True,1,hyperemesis gravidarust
Suprep Bowel Prep Kit,Bowel Preparation,2,False,0,none
Eluxadoline,Irritable Bowel Syndrome,1,True,1,pain
Methocarbamol,Muscle Spasm,9,True,5,"ankylos, spondylitis, scoliosis, kyph, pain"
Bupropion,Depression,2,False,0,none
Lariam,Malaria Prevention,10,False,0,none
Levofloxacin,Sinusitis,3,True,5,"ear, infection, scary, ear, infection"
Doxycycline,Lyme Disease,10,False,0,none
Clonazepam,Not Listed / Othe,10,True,1,myoclonus
Etonogestrel,Birth Control,10,True,3,"practically, pain, nausea"
Tramadol,Restless Legs Syndrome,8,True,2,"restless legs syndrome, restless legs syndrome"
Clonazepam,Restless Legs Syndrome,8,False,0,none
Medroxyprogesterone,Abnormal Uterine Bleeding,1,True,4,"endometriosis, pain, pain, migraashes"
Citalopram,Anxiety and Stress,10,True,3,"depression, anxiety, scared"
Levonorgestrel,Birth Control,5,True,1,painful
Klonopin,Anxiety,9,True,3,"anxiety, tremors, anxiety"
Buspirone,Anxiety,10,True,4,"depression, anxiety, pain, stress"
Flexeril,Muscle Spasm,4,True,1,ache
Trazodone,Sedation,3,True,2,"insomnia, fall"
Saphris,Schizoaffective Disorde,10,True,1,difficulty sleeping
Meclizine,Motion Sickness,10,False,0,none
Pregabalin,Pain,1,True,2,"leg, pain"
Alprazolam,Anxiety,10,False,0,none
Tioconazole,Vaginal Yeast Infection,1,False,0,none
Lansoprazole,GERD,9,True,4,"migra, headache, memory loss, palpit"
Amlodipine,High Blood Pressure,5,True,1,swelling
Suprep Bowel Prep Kit,Bowel Preparation,10,False,0,none
Ultram,ibromyalgia,7,False,0,none
Cymbalta,ibromyalgia,10,True,2,"pain, fibromyalgia"
Lo Loestrin Fe,Birth Control,10,False,0,none
Ampyra,Multiple Sclerosis,10,True,1,noticed
Duloxetine,Chronic Pain,4,True,2,"sweating, pain"
Ethinyl estradiol / norethindrone,Birth Control,10,False,0,none
Contrave,Weight Loss,3,False,0,none
Zoloft,Depression,10,True,4,"depression, irritability, headache, stomach"
Provera,Amenorrhea,10,False,0,none
Medroxyprogesterone,Birth Control,8,True,3,"worry, worry, pregnancy"
Quasense,Birth Control,7,False,0,none
